Perturbation	Average	SD	Data
[PI]-[PK]	1.2428571428571429	1.7315128200399597	0.0	3.0	0.0	-2.0	-2.0	3.0	3.0	2.0	3.0	1.0	3.0	0.0	0.0	0.0	3.0	1.0	3.0	1.0	1.0	3.0	3.0	0.0	-1.0	1.0	-1.0	1.0	-1.0	3.0	0.0	-3.0	-2.0	1.0	3.0	0.0	3.0	3.0	3.0	0.0	3.0	3.0	-1.0	3.0	3.0	3.0	3.0	-1.0	3.0	3.0	0.0	1.0	3.0	0.0	-1.0	0.0	0.0	-1.0	3.0	-1.0	3.0	3.0	3.0	1.0	0.0	3.0	3.0	0.0	3.0	1.0	1.0	1.0
[PI]-[AK]	0.9436619718309859	1.4231486614813147	2.0	2.0	0.0	-2.0	0.0	-2.0	1.0	2.0	3.0	2.0	0.0	0.0	2.0	0.0	2.0	1.0	1.0	1.0	3.0	1.0	1.0	0.0	-1.0	3.0	1.0	2.0	3.0	-1.0	1.0	2.0	-3.0	0.0	2.0	3.0	0.0	3.0	2.0	1.0	2.0	1.0	-1.0	2.0	1.0	2.0	2.0	-1.0	-1.0	0.0	3.0	0.0	1.0	0.0	-1.0	-1.0	0.0	2.0	0.0	-1.0	2.0	-1.0	2.0	1.0	1.0	2.0	1.0	1.0	0.0	3.0	1.0	3.0	3.0
[PI]-[5Z]	2.025	1.4558915664171415	3.0	0.0	3.0	0.5	0.5	3.0	3.0	2.0	3.0	2.0	3.0	0.0	0.0	3.0	3.0	0.0	3.0	1.0	3.0	3.0	1.0	3.0	3.0	3.0	0.0	-1.0	3.0	2.0	3.0	-1.0	3.0	0.0	3.0	3.0	3.0	0.0	3.0	3.0	3.0	3.0	3.0	3.0	-1.0	3.0	3.0	3.0	3.0	3.0	-1.0	3.0	3.0	3.0	3.0	0.0	3.0	3.0	3.0	3.0	0.0	3.0	-1.0	0.0	1.0	3.0	-1.0	3.0	-1.0	3.0	3.0	3.0	1.0	3.0	3.0	3.0	3.0	0.0	3.0	3.0	3.0	2.0
[PD]-[CT]	2.946969696969697	0.35088533477289424	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	0.5	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	0.5	3.0	3.0
[PD]-[BI]	1.8211678832116789	1.209243240318111	3.0	3.0	3.0	0.5	2.0	3.0	-1.0	1.0	1.0	2.0	2.0	1.0	1.0	3.0	3.0	1.0	2.0	1.0	3.0	3.0	3.0	2.0	3.0	0.5	1.0	1.0	3.0	1.0	3.0	3.0	3.0	3.0	3.0	1.0	0.0	3.0	3.0	3.0	0.0	2.0	2.0	0.5	3.0	0.5	3.0	1.0	3.0	0.0	3.0	0.5	3.0	2.0	0.0	3.0	1.0	3.0	-1.0	2.0	1.0	2.0	3.0	1.0	3.0	3.0	3.0	0.0	2.0	2.0	0.0	-1.0	2.0	0.5	1.0	3.0	2.0	0.5	3.0	3.0	3.0	3.0	1.0	2.0	1.0	2.0	3.0	1.0	3.0	1.0	1.0	3.0	3.0	1.0	0.5	3.0	3.0	2.0	0.0	1.0	2.0	2.0	3.0	3.0	3.0	3.0	3.0	0.0	3.0	3.0	2.0	-1.0	0.5	3.0	3.0	2.0	3.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	0.0	2.0	3.0	0.0	3.0	3.0	-1.0	1.0	0.0	-1.0	3.0	3.0	3.0
[PD]-[PK]	2.784090909090909	0.9994120528644124	3.0	3.0	3.0	3.0	3.0	-2.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	-1.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	-2.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	-2.0	3.0	3.0
[PD]-[AK]	0.8974358974358975	0.9771935129766841	2.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	2.0	-3.0	1.0	1.0	0.0	0.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	1.0	0.0	1.0	1.0	2.0	2.0	1.0	1.0	0.0	1.0	2.0	2.0	-1.0	1.0	1.0	1.0	2.0	1.0	1.0	-1.0	1.0	1.0	1.0	-1.0	1.0	2.0	-1.0	1.0	2.0	1.0	2.0	2.0	1.0	-1.0	1.0	2.0	1.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	2.0	1.0	1.0	-2.0	-1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	-2.0	1.0	2.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	-1.0	1.0	1.0	0.0	1.0	-2.0	1.0	2.0
[PD]-[5Z]	2.946969696969697	0.35088533477289424	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	0.5	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	0.5	3.0	3.0
[CT]-[BI]	2.008403361344538	1.1217857912028204	3.0	3.0	3.0	0.5	2.0	3.0	1.0	1.0	2.0	2.0	1.0	3.0	3.0	2.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	2.0	0.5	1.0	3.0	3.0	3.0	3.0	1.0	0.0	3.0	3.0	3.0	2.0	1.5	0.5	0.5	0.5	3.0	1.0	3.0	0.0	3.0	2.0	3.0	3.0	0.0	3.0	1.0	3.0	2.0	3.0	2.0	3.0	3.0	3.0	3.0	-0.5	3.0	0.0	-1.0	2.0	1.5	3.0	1.0	2.0	1.5	3.0	3.0	3.0	1.0	2.0	2.0	1.0	3.0	1.0	3.0	3.0	1.0	2.0	3.0	3.0	2.0	0.0	2.0	3.0	3.0	3.0	3.0	3.0	0.0	3.0	2.0	0.0	0.5	3.0	2.0	3.0	3.0	2.0	3.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	2.0	3.0	0.0	3.0	3.0	-1.0	1.0	0.0	3.0	3.0	3.0
[CT]-[PK]	2.6597938144329896	0.8525280779606847	0.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	1.0	3.0	3.0	3.0	3.0	1.0	1.0	3.0	3.0	3.0	0.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	0.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	0.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	0.0	3.0	3.0	3.0	3.0	3.0	3.0	1.0	3.0	3.0	1.0	3.0	1.0
[CT]-[AK]	1.2244897959183674	1.0105690164497447	2.0	2.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	3.0	2.0	1.0	2.0	0.0	1.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	3.0	-1.0	1.0	1.0	1.0	2.0	1.0	3.0	1.0	2.0	3.0	-1.0	1.0	1.0	2.0	-1.0	0.0	2.0	3.0	1.0	3.0	2.0	1.0	-1.0	2.0	2.0	1.0	2.0	0.0	1.0	2.0	2.0	2.0	1.0	-1.0	1.0	0.0	0.0	1.0	3.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0	1.0	1.0	0.0	0.0	1.0	1.0	-1.0	3.0	1.0	1.0	1.0	3.0	3.0
[CT]-[5Z]	2.99290780141844	0.08421519210665204	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
[BI]-[PK]	0.25	0.9176629354822471	0.0	1.0	1.0	-1.0	-1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	-1.0	1.0	0.0	0.0	-2.0	-2.0	-1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	-1.0	0.0	0.0	-1.0	0.0	-1.0	1.0	0.0	-2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	-2.0	-1.0	0.0	1.0	1.0	0.0	1.0	-1.0	-2.0	0.0	1.0	-1.0	0.0	0.0	1.0	1.0	-2.0	0.0	1.0	1.0	1.0	0.0	-1.0	0.0	1.0	1.0	-1.0	0.0	1.0	1.0	1.0	1.0
[BI]-[AK]	0.9473684210526315	1.3554309213147453	2.0	2.0	0.0	-1.0	2.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	2.0	0.0	2.0	3.0	0.0	-2.0	-2.0	-1.0	3.0	0.0	1.0	3.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	3.0	1.0	-1.0	2.0	-1.0	0.0	2.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0	3.0	0.0	0.0	2.0	2.0	2.0	0.0	2.0	2.0	-2.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	2.0	0.0	3.0	-1.0	0.0	3.0	3.0
[BI]-[5Z]	2.6449275362318843	0.495243428128869	3.0	3.0	3.0	2.0	2.0	3.0	2.0	3.0	3.0	3.0	2.0	2.0	2.0	3.0	3.0	3.0	3.0	2.0	2.0	3.0	3.0	3.0	2.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	3.0	3.0	2.0	2.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	3.0	2.0	3.0	3.0	3.0	2.0	2.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	3.0	2.0	3.0	1.0	3.0	2.0	3.0	3.0	2.0	3.0	3.0	2.0	2.0	3.0	3.0	3.0	2.0	2.0	3.0	2.0	3.0	2.0	2.0	3.0	3.0	3.0	3.0	3.0
[PK]-[AK]	0.7634408602150538	0.8392264743612521	0.0	2.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	2.0	1.0	2.0	0.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	1.0	-1.0	1.0	1.0	1.0	2.0	1.0	1.0	0.0	1.0	-1.0	1.0	1.0	0.0	-1.0	0.0	0.0	1.0	1.0	1.0	1.0	-1.0	0.0	1.0	2.0	0.0	1.0	2.0	2.0	1.0	0.0	-1.0	1.0	0.0	0.0	1.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	-1.0	2.0	1.0	1.0	1.0	2.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	-1.0	1.0	1.0	-1.0	1.0	1.0	1.0
[PK]-[5Z]	2.989130434782609	0.10425720702853722	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
[AK]-[5Z]	1.0561797752808988	0.8306562378598048	2.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	1.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	-1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	2.0	-1.0	1.0	1.0	-1.0	1.0	2.0	1.0	2.0	2.0	1.0	-1.0	2.0	1.0	2.0	0.0	1.0	2.0	2.0	1.0	2.0	-1.0	1.0	0.0	0.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	1.0	-1.0	1.0	1.0	1.0	2.0
